txn_id,user_id,merchant,category,amount,datetime,city,cashback,status
TXN002566,USR0354,Shell,Fuel,125.45,2024-03-29 11:32:41,Chennai,0.86,approved
TXN002567,USR0311,BigBasket,Groceries,239.44,2024-03-29 14:06:42,Hyderabad,4.66,approved
TXN002568,USR0286,Ola Cabs,Travel,1783.66,2024-03-29 15:01:37,Kolkata,80.0,approved
TXN002569,USR0262,Apollo Pharmacy,Healthcare,809.94,2024-03-29 15:46:26,Bangalore,13.07,approved
TXN002570,USR0101,HP Petrol Pump,Fuel,53.86,2024-03-29 18:37:56,Pune,7.45,approved
TXN002571,USR0154,Indian Oil,Fuel,69.15,2024-03-29 18:54:39,Kanpur,0.36,approved
TXN002572,USR0026,Reliance Fresh,Groceries,248.54,2024-03-29 19:14:27,Mumbai,2.64,approved
TXN002573,USR0214,Dream11,Entertainment,310.61,2024-03-29 19:20:54,Delhi,11.24,approved
TXN002574,USR0120,Meesho,Shopping,323.92,2024-03-29 19:23:29,Delhi,15.36,approved
TXN002575,USR0030,BESCOM,Utilities,629.28,2024-03-29 19:28:22,Kolkata,9.42,approved
TXN002576,USR0269,DMart,Groceries,163.84,2024-03-29 19:37:52,Bangalore,2.72,approved
TXN002577,USR0345,Essar Fuel,Fuel,88.69,2024-03-29 19:58:31,Bangalore,0.63,approved
TXN002578,USR0392,McDonald's,Dining,230.37,2024-03-29 20:02:28,Kolkata,9.17,approved
TXN002579,USR0305,Myntra,Shopping,1102.55,2024-03-29 20:27:06,Bangalore,201.54,approved
TXN002580,USR0003,Swiggy,Dining,583.85,2024-03-29 21:33:48,Bangalore,7.29,approved
TXN002581,USR0302,Ola Cabs,Travel,7568.08,2024-03-29 21:38:26,Delhi,191.28,approved
TXN002582,USR0029,Jio,Utilities,814.5,2024-03-29 21:44:23,Mumbai,7.24,approved
TXN002583,USR0262,Shell,Fuel,74.91,2024-03-29 21:45:32,Kanpur,0.41,approved
TXN002584,USR0108,BigBasket,Groceries,185.89,2024-03-29 21:53:23,Bangalore,3.76,approved
TXN002585,USR0118,Dream11,Entertainment,171.35,2024-03-29 22:40:31,Jaipur,5.4,approved
TXN002586,USR0218,Reliance Fresh,Groceries,267.64,2024-03-29 22:51:43,Jaipur,3.7,approved
TXN002587,USR0035,IRCTC,Travel,788.72,2024-03-30 00:24:46,Kanpur,,approved
TXN002588,USR0040,Essar Fuel,Fuel,106.62,2024-03-30 00:41:38,Pune,1.04,approved
TXN002589,USR0272,Apollo Pharmacy,Healthcare,2415.9,2024-03-30 01:40:15,Jaipur,40.66,approved
TXN002590,USR0330,Shell,Fuel,79.47,2024-03-30 01:46:23,Kanpur,0.5,approved
TXN002591,USR0237,Dream11,Entertainment,233.21,2024-03-30 02:05:43,Hyderabad,7.9,approved
TXN002592,USR0067,DMart,Groceries,261.1,2024-03-30 03:45:46,Pune,5.3,approved
TXN002593,USR0054,Shell,Fuel,90.2,2024-03-30 05:35:41,Pune,0.7,approved
TXN002594,USR0183,BPCL,Fuel,37.83,2024-03-30 06:34:01,Kanpur,0.36,approved
TXN002595,USR0333,Haldiram's,Dining,962.87,2024-03-30 08:25:31,Bangalore,27.72,approved
TXN002596,USR0013,Zomato,Dining,82.54,2024-03-30 15:29:28,Pune,3.85,approved
TXN002597,USR0354,Tata Power,Utilities,1069.88,2024-03-30 16:00:22,Mumbai,6.15,approved
TXN002598,USR0346,Essar Fuel,Fuel,99.82,2024-03-30 16:36:11,Pune,0.8,approved
TXN002599,USR0044,Reliance Fresh,Groceries,141.38,2024-03-30 18:35:11,Chennai,4.08,approved
TXN002600,USR0350,McDonald's,Dining,809.27,2024-03-30 18:47:27,Bangalore,9.14,approved
TXN002601,USR0370,Vijay Sales,Electronics,527.48,2024-03-30 18:53:15,Mumbai,7.07,approved
TXN002602,USR0079,PVR Cinemas,Entertainment,241.78,2024-03-30 19:01:45,Mumbai,2.85,approved
TXN002603,USR0139,Reliance Fresh,Groceries,295.22,2024-03-30 19:29:40,Mumbai,3.14,approved
TXN002604,USR0320,Tata Power,Utilities,947.13,2024-03-30 19:38:46,Delhi,5.96,approved
TXN002605,USR0141,Swiggy,Dining,376.8,2024-03-30 19:48:49,Bangalore,16.1,approved
TXN002606,USR0104,Reliance Digital,Electronics,2502.42,2024-03-30 20:01:49,Mumbai,25.02,approved
TXN002607,USR0096,Indian Oil,Fuel,27.21,2024-03-30 20:30:55,Jaipur,0.25,approved
TXN002608,USR0004,Shell,Fuel,51.55,2024-03-30 20:35:32,Jaipur,0.45,approved
TXN002609,USR0057,Zomato,Dining,292.55,2024-03-30 21:12:28,Kolkata,13.13,approved
TXN002610,USR0365,DMart,Groceries,201.24,2024-03-30 21:36:51,Jaipur,4.83,approved
TXN002611,USR0208,Cleartrip,Travel,5501.15,2024-03-30 21:48:25,Delhi,237.6,approved
TXN002612,USR0207,BESCOM,Utilities,107.25,2024-03-30 22:00:37,Hyderabad,1.44,approved
TXN002613,USR0274,Flipkart,Shopping,1436.55,2024-03-30 22:01:28,Delhi,37.8,approved
TXN002614,USR0086,BigBasket,Groceries,245.62,2024-03-30 22:01:58,Pune,6.8,approved
TXN002615,USR0119,Zomato,Dining,226.52,2024-03-30 23:02:21,Kanpur,10.9,approved
TXN002616,USR0177,Essar Fuel,Fuel,86.53,2024-03-30 23:57:42,Hyderabad,0.72,approved
TXN002617,USR0189,Lenskart,Healthcare,302.04,2024-03-31 01:08:28,Chennai,8.48,approved
TXN002618,USR0130,Samsung Plaza,Electronics,5555.07,2024-03-31 03:05:25,Hyderabad,105.61,approved
TXN002619,USR0131,DMart,Groceries,10.0,2024-03-31 06:05:24,Jaipur,0.22,approved
TXN002620,USR0377,IndiGo,Travel,1834.85,2024-03-31 06:18:04,Hyderabad,370.12,approved
TXN002621,USR0243,Netmeds,Healthcare,517.65,2024-03-31 07:39:35,Chennai,6.71,approved
TXN002622,USR0061,Jio,Utilities,935.67,2024-03-31 09:52:08,Mumbai,7.14,approved
TXN002623,USR0153,McDonald's,Dining,541.08,2024-03-31 10:37:23,Mumbai,7.01,approved
TXN002624,USR0352,HP Petrol Pump,Fuel,131.48,2024-03-31 10:40:25,Mumbai,0.66,approved
TXN002625,USR0299,Spencer's,Groceries,412.72,2024-03-31 11:13:55,Bangalore,7.01,approved
TXN002626,USR0293,Reliance Fresh,Groceries,199.47,2024-03-31 11:37:31,Mumbai,2.16,approved
TXN002627,USR0140,Ola Cabs,Travel,10491.16,2024-03-31 12:52:15,Delhi,359.73,approved
TXN002628,USR0244,Flipkart,Shopping,1389.45,2024-03-31 13:22:15,Chennai,31.57,approved
TXN002629,USR0121,Hotstar,Entertainment,354.22,2024-03-31 13:59:54,Mumbai,0.0,declined
TXN002630,USR0367,Tata Power,Utilities,538.22,2024-03-31 15:09:46,Delhi,5.84,approved
TXN002631,USR0188,Medanta,Healthcare,1094.92,2024-03-31 18:10:11,Kanpur,29.01,approved
TXN002632,USR0115,Flipkart,Shopping,950.97,2024-03-31 18:18:26,Kanpur,11.84,approved
TXN002633,USR0063,Flipkart,Shopping,2192.13,2024-03-31 18:33:50,Delhi,31.34,approved
TXN002634,USR0089,Tata Power,Utilities,1380.46,2024-03-31 18:36:22,Mumbai,15.39,approved
TXN002635,USR0353,Ola Cabs,Travel,5473.36,2024-03-31 19:18:04,Chennai,301.12,approved
TXN002636,USR0221,Dream11,Entertainment,323.19,2024-03-31 19:27:50,Jaipur,12.42,approved
TXN002637,USR0364,Apollo Pharmacy,Healthcare,10.0,2024-03-31 19:29:39,Jaipur,,declined
TXN002638,USR0273,Netmeds,Healthcare,1450.58,2024-03-31 19:35:20,Delhi,42.7,approved
TXN002639,USR0145,Apple Store,Electronics,4299.73,2024-03-31 20:21:05,Jaipur,0.0,declined
TXN002640,USR0193,Shell,Fuel,59.72,2024-03-31 21:12:26,Delhi,0.59,approved
TXN002641,USR0242,IRCTC,Travel,5797.23,2024-03-31 21:51:49,Kolkata,197.61,approved
TXN002642,USR0243,Shell,Fuel,98.91,2024-03-31 22:30:31,Jaipur,0.9,approved
TXN002643,USR0228,Meesho,Shopping,1624.54,2024-03-31 22:33:17,Bangalore,,approved
TXN002644,USR0029,Spencer's,Groceries,224.95,2024-03-31 22:34:39,Bangalore,5.34,approved
TXN002645,USR0203,Netmeds,Healthcare,447.77,2024-03-31 22:41:37,Bangalore,5.72,approved
TXN002646,USR0170,Vijay Sales,Electronics,2493.3,2024-03-31 23:15:08,Chennai,35.8,approved
TXN002647,USR0381,Zomato,Dining,514.04,2024-03-31 23:38:23,Mumbai,21.67,approved
TXN002648,USR0179,Haldiram's,Dining,419.53,2024-04-01 01:07:40,Mumbai,12.42,approved
TXN002649,USR0058,Haldiram's,Dining,450.56,2024-04-01 01:44:56,Chennai,10.25,approved
TXN002650,USR0125,BSNL,Utilities,1057.83,2024-04-01 02:16:14,Bangalore,14.03,approved
TXN002651,USR0334,Zomato,Dining,581.87,2024-04-01 02:18:51,Kanpur,27.66,approved
TXN002652,USR0126,BPCL,Fuel,175.79,2024-04-01 03:24:29,Hyderabad,1.2,approved
TXN002653,USR0300,Airtel,Utilities,897.63,2024-04-01 03:44:01,Mumbai,9.21,approved
TXN002654,USR0287,DMart,Groceries,125.58,2024-04-01 05:43:24,Kolkata,,approved
TXN002655,USR0105,BigBasket,Groceries,111.53,2024-04-01 05:54:48,Chennai,,approved
TXN002656,USR0256,Dream11,Entertainment,74.49,2024-04-01 07:36:41,Mumbai,2.82,approved
TXN002657,USR0081,Apple Store,Electronics,1315.37,2024-04-01 08:46:31,Bangalore,0.0,declined
TXN002658,USR0047,DMart,Groceries,235.04,2024-04-01 08:48:22,Pune,3.36,approved
TXN002659,USR0130,Spencer's,Groceries,165.82,2024-04-01 08:58:14,Bangalore,3.57,approved
TXN002660,USR0118,Shell,Fuel,84.22,2024-04-01 09:47:14,Hyderabad,0.43,approved
TXN002661,USR0014,Reliance Fresh,Groceries,209.46,2024-04-01 12:34:09,Hyderabad,,approved
TXN002662,USR0308,Hotstar,Entertainment,445.62,2024-04-01 13:59:33,Kolkata,17.68,approved
TXN002663,USR0163,BPCL,Fuel,111.26,2024-04-01 14:42:27,Mumbai,0.86,approved
TXN002664,USR0081,McDonald's,Dining,547.44,2024-04-01 17:36:53,Bangalore,65.8,approved
TXN002665,USR0220,BookMyShow,Entertainment,196.76,2024-04-01 18:43:41,Pune,5.0,approved
TXN002666,USR0224,Essar Fuel,Fuel,45.57,2024-04-01 19:25:16,Kolkata,0.42,approved
TXN002667,USR0072,BigBasket,Groceries,202.13,2024-04-01 19:33:49,Mumbai,5.13,approved
TXN002668,USR0215,Lenskart,Healthcare,229.24,2024-04-01 20:23:22,Delhi,2.71,approved
TXN002669,USR0293,HP Petrol Pump,Fuel,120.45,2024-04-01 20:31:38,Bangalore,0.97,approved
TXN002670,USR0171,Essar Fuel,Fuel,113.68,2024-04-01 22:02:52,Mumbai,1.03,approved
TXN002671,USR0369,Jio,Utilities,781.47,2024-04-01 22:14:03,Delhi,9.41,approved
TXN002672,USR0195,Meesho,Shopping,1282.18,2024-04-01 22:49:24,Chennai,25.44,approved
TXN002673,USR0116,Myntra,Shopping,1016.07,2024-04-01 23:01:26,Delhi,28.05,approved
TXN002674,USR0333,BigBasket,Groceries,114.27,2024-04-01 23:19:54,Bangalore,2.33,approved
TXN002675,USR0018,HP Petrol Pump,Fuel,139.41,2024-04-01 23:22:02,Delhi,0.81,approved
TXN002676,USR0045,Flipkart,Shopping,289.22,2024-04-01 23:28:44,Mumbai,12.62,approved
TXN002677,USR0013,Hotstar,Entertainment,10.0,2024-04-01 23:35:24,Hyderabad,0.23,approved
TXN002678,USR0345,Barbeque Nation,Dining,430.86,2024-04-01 23:38:26,Mumbai,71.61,approved
TXN002679,USR0281,INOX,Entertainment,309.83,2024-04-01 23:47:05,Pune,9.44,approved
TXN002680,USR0021,Reliance Fresh,Groceries,235.95,2024-04-01 23:51:10,Pune,4.22,approved
TXN002681,USR0241,Tata Power,Utilities,203.6,2024-04-02 04:30:06,Kanpur,2.34,approved
TXN002682,USR0234,Croma,Electronics,4796.16,2024-04-02 04:47:36,Mumbai,48.92,approved
TXN002683,USR0119,Medanta,Healthcare,1832.34,2024-04-02 07:39:40,Mumbai,47.83,approved
TXN002684,USR0277,Swiggy,Dining,438.74,2024-04-02 07:47:44,Hyderabad,14.25,approved
TXN002685,USR0240,Samsung Plaza,Electronics,4288.55,2024-04-02 08:27:15,Mumbai,69.13,approved
TXN002686,USR0252,Vijay Sales,Electronics,8600.0,2024-04-02 10:17:17,Mumbai,126.27,approved
TXN002687,USR0388,Croma,Electronics,5394.61,2024-04-02 11:51:44,Delhi,67.22,approved
TXN002688,USR0044,Airtel,Utilities,955.81,2024-04-02 12:33:48,Mumbai,12.66,approved
TXN002689,USR0390,Jio,Utilities,828.23,2024-04-02 13:51:39,Delhi,11.61,approved
TXN002690,USR0203,Hotstar,Entertainment,164.27,2024-04-02 14:04:29,Hyderabad,6.02,approved
TXN002691,USR0345,HP Petrol Pump,Fuel,51.67,2024-04-02 14:45:08,Kanpur,0.3,approved
TXN002692,USR0072,INOX,Entertainment,359.05,2024-04-02 14:47:20,Pune,9.78,approved
TXN002693,USR0015,BigBasket,Groceries,274.86,2024-04-02 15:44:34,Chennai,3.18,approved
TXN002694,USR0259,DMart,Groceries,92.33,2024-04-02 17:31:32,Pune,1.99,approved
TXN002695,USR0032,Barbeque Nation,Dining,290.1,2024-04-02 18:09:24,Chennai,12.1,approved
TXN002696,USR0267,BSNL,Utilities,912.02,2024-04-02 18:15:23,Bangalore,8.68,approved
TXN002697,USR0332,MakeMyTrip,Travel,5451.7,2024-04-02 19:31:50,Hyderabad,0.0,declined
TXN002698,USR0357,Barbeque Nation,Dining,291.22,2024-04-02 20:23:40,Chennai,10.18,approved
TXN002699,USR0312,Swiggy,Dining,439.06,2024-04-02 21:26:34,Delhi,15.2,approved
TXN002700,USR0143,PharmEasy,Healthcare,10.0,2024-04-02 21:34:37,Mumbai,0.14,approved
TXN002701,USR0327,DMart,Groceries,48.34,2024-04-02 21:40:31,Chennai,0.77,approved
TXN002702,USR0132,Jio,Utilities,841.9,2024-04-02 21:41:24,Kanpur,7.15,approved
TXN002703,USR0191,Shell,Fuel,90.68,2024-04-02 22:58:31,Bangalore,0.68,approved
TXN002704,USR0352,Spencer's,Groceries,314.46,2024-04-02 23:38:37,Delhi,8.35,approved
TXN002705,USR0032,Shell,Fuel,64.91,2024-04-02 23:42:49,Kanpur,0.6,approved
TXN002706,USR0334,Netmeds,Healthcare,1441.27,2024-04-03 03:28:35,Mumbai,17.31,approved
TXN002707,USR0300,BSNL,Utilities,725.22,2024-04-03 03:32:12,Bangalore,146.37,approved
TXN002708,USR0385,PharmEasy,Healthcare,1148.53,2024-04-03 03:57:01,Bangalore,13.52,approved
TXN002709,USR0339,BookMyShow,Entertainment,455.77,2024-04-03 07:02:47,Delhi,5.88,approved
TXN002710,USR0032,Barbeque Nation,Dining,308.61,2024-04-03 07:14:23,Chennai,3.48,approved
TXN002711,USR0069,Medanta,Healthcare,1157.15,2024-04-03 08:48:49,Chennai,0.0,declined
TXN002712,USR0081,Croma,Electronics,5112.26,2024-04-03 09:31:20,Kanpur,0.0,declined
TXN002713,USR0357,HP Petrol Pump,Fuel,110.03,2024-04-03 10:06:32,Jaipur,0.91,approved
TXN002714,USR0028,McDonald's,Dining,150.36,2024-04-03 12:09:41,Hyderabad,6.52,approved
TXN002715,USR0377,Meesho,Shopping,2550.66,2024-04-03 14:38:27,Kolkata,109.02,approved
TXN002716,USR0347,Airtel,Utilities,581.83,2024-04-03 15:54:02,Hyderabad,4.47,approved
TXN002717,USR0027,Spencer's,Groceries,66.85,2024-04-03 17:42:01,Hyderabad,1.59,approved
TXN002718,USR0051,Cleartrip,Travel,3702.42,2024-04-03 20:42:09,Mumbai,135.96,approved
TXN002719,USR0152,Swiggy,Dining,547.2,2024-04-03 20:45:33,Pune,11.39,approved
TXN002720,USR0347,Jio,Utilities,569.32,2024-04-03 20:48:06,Delhi,6.02,approved
TXN002721,USR0310,Cleartrip,Travel,5836.96,2024-04-03 20:50:22,Delhi,0.0,declined
TXN002722,USR0354,Reliance Fresh,Groceries,213.74,2024-04-03 21:13:39,Delhi,6.19,approved
TXN002723,USR0255,Essar Fuel,Fuel,130.63,2024-04-03 21:22:55,Kolkata,1.27,approved
TXN002724,USR0350,Hotstar,Entertainment,310.06,2024-04-03 21:25:36,Delhi,4.13,approved
TXN002725,USR0131,HP Petrol Pump,Fuel,104.87,2024-04-03 21:37:14,Mumbai,0.71,approved
TXN002726,USR0326,Reliance Digital,Electronics,698.46,2024-04-03 21:43:44,Kolkata,11.22,approved
TXN002727,USR0042,Indian Oil,Fuel,138.13,2024-04-03 21:50:30,Pune,1.38,approved
TXN002728,USR0215,Zepto,Groceries,312.16,2024-04-03 22:11:22,Delhi,,approved
TXN002729,USR0009,Nykaa,Shopping,672.31,2024-04-03 22:17:50,Mumbai,0.0,declined
TXN002730,USR0134,Myntra,Shopping,2588.73,2024-04-03 22:38:08,Hyderabad,66.52,approved
TXN002731,USR0081,Dream11,Entertainment,261.47,2024-04-03 23:21:23,Delhi,7.5,approved
TXN002732,USR0190,Meesho,Shopping,1345.9,2024-04-03 23:26:19,Mumbai,55.07,approved
TXN002733,USR0284,BPCL,Fuel,63.89,2024-04-03 23:53:58,Hyderabad,0.44,approved
TXN002734,USR0251,Swiggy,Dining,475.03,2024-04-04 00:41:31,Jaipur,16.35,approved
TXN002735,USR0154,Jio,Utilities,1429.48,2024-04-04 04:28:28,Bangalore,14.18,approved
TXN002736,USR0259,Nykaa,Shopping,1615.1,2024-04-04 08:12:28,Kolkata,75.46,approved
TXN002737,USR0172,Samsung Plaza,Electronics,1556.81,2024-04-04 08:12:34,Mumbai,27.21,approved
TXN002738,USR0311,Hotstar,Entertainment,104.06,2024-04-04 08:27:28,Jaipur,3.67,approved
TXN002739,USR0094,Lenskart,Healthcare,1616.25,2024-04-04 08:48:37,Pune,38.0,approved
TXN002740,USR0399,Dream11,Entertainment,430.94,2024-04-04 09:16:10,Mumbai,8.02,approved
TXN002741,USR0300,BSNL,Utilities,785.97,2024-04-04 09:27:44,Delhi,5.25,approved
TXN002742,USR0091,Reliance Fresh,Groceries,198.36,2024-04-04 11:45:24,Mumbai,2.02,approved
TXN002743,USR0050,Lenskart,Healthcare,1381.55,2024-04-04 17:34:31,Mumbai,36.71,approved
TXN002744,USR0053,PVR Cinemas,Entertainment,415.52,2024-04-04 17:44:01,Mumbai,7.46,approved
TXN002745,USR0100,BigBasket,Groceries,412.73,2024-04-04 17:56:44,Delhi,6.22,approved
TXN002746,USR0165,BESCOM,Utilities,1151.15,2024-04-04 18:47:41,Mumbai,254.55,approved
TXN002747,USR0302,Reliance Digital,Electronics,4810.97,2024-04-04 19:44:59,Kanpur,0.0,declined
TXN002748,USR0269,Ola Cabs,Travel,4217.18,2024-04-04 19:47:20,Delhi,201.42,approved
TXN002749,USR0161,Apollo Pharmacy,Healthcare,538.04,2024-04-04 19:51:06,Mumbai,14.15,approved
TXN002750,USR0302,Haldiram's,Dining,519.86,2024-04-04 20:23:28,Kolkata,15.28,approved
TXN002751,USR0284,Swiggy,Dining,472.22,2024-04-04 21:03:37,Mumbai,6.7,approved
TXN002752,USR0216,Shell,Fuel,123.74,2024-04-04 21:19:09,Chennai,1.22,approved
TXN002753,USR0375,Apple Store,Electronics,5689.86,2024-04-04 21:40:58,Pune,102.99,approved
TXN002754,USR0135,Ola Cabs,Travel,7950.58,2024-04-04 22:12:34,Kanpur,0.0,declined
TXN002755,USR0135,Nykaa,Shopping,6134.71,2024-04-04 22:15:34,Bangalore,0.0,declined
TXN002756,USR0238,Amazon,Shopping,663.12,2024-04-04 22:23:43,Kanpur,0.0,declined
TXN002757,USR0135,Vijay Sales,Electronics,708.22,2024-04-04 22:24:34,Bangalore,0.0,declined
TXN002758,USR0089,IndiGo,Travel,5080.52,2024-04-04 22:50:21,Mumbai,182.91,approved
TXN002759,USR0135,Flipkart,Shopping,4916.28,2024-04-04 22:52:34,Mumbai,0.0,declined
TXN002760,USR0120,Jio,Utilities,491.9,2024-04-04 23:30:35,Chennai,2.52,approved
TXN002761,USR0282,INOX,Entertainment,551.45,2024-04-05 01:06:25,Pune,16.14,approved
TXN002762,USR0336,Shell,Fuel,73.0,2024-04-05 01:09:30,Kolkata,0.41,approved
TXN002763,USR0172,HP Petrol Pump,Fuel,77.18,2024-04-05 01:18:56,Pune,0.43,approved
TXN002764,USR0034,Barbeque Nation,Dining,360.32,2024-04-05 05:32:29,Delhi,16.42,approved
TXN002765,USR0104,Zepto,Groceries,341.05,2024-04-05 13:06:35,Bangalore,5.9,approved
TXN002766,USR0069,INOX,Entertainment,547.34,2024-04-05 13:10:41,Chennai,12.57,approved
TXN002767,USR0080,Amazon,Shopping,1574.7,2024-04-05 13:50:26,Delhi,73.27,approved
TXN002768,USR0123,Reliance Digital,Electronics,1496.11,2024-04-05 14:40:34,Mumbai,20.44,approved
TXN002769,USR0356,HP Petrol Pump,Fuel,120.08,2024-04-05 15:03:01,Chennai,0.74,approved
TXN002770,USR0147,PVR Cinemas,Entertainment,298.45,2024-04-05 16:17:29,Kanpur,10.02,approved
TXN002771,USR0378,Zepto,Groceries,55.03,2024-04-05 17:01:54,Kolkata,0.71,approved
TXN002772,USR0147,BigBasket,Groceries,234.03,2024-04-05 17:14:46,Mumbai,3.2,approved
TXN002773,USR0107,Hotstar,Entertainment,300.59,2024-04-05 17:38:59,Bangalore,4.45,approved
TXN002774,USR0334,Myntra,Shopping,2133.09,2024-04-05 17:57:45,Mumbai,85.21,approved
TXN002775,USR0043,INOX,Entertainment,71.13,2024-04-05 18:21:57,Kanpur,1.52,approved
TXN002776,USR0220,Lenskart,Healthcare,1658.94,2024-04-05 18:29:12,Delhi,42.73,approved
TXN002777,USR0336,INOX,Entertainment,101.15,2024-04-05 19:13:42,Mumbai,1.67,approved
TXN002778,USR0244,Flipkart,Shopping,10.0,2024-04-05 19:21:22,Pune,0.0,declined
TXN002779,USR0180,Zepto,Groceries,143.21,2024-04-05 19:49:29,Kolkata,2.76,approved
TXN002780,USR0016,Zomato,Dining,229.77,2024-04-05 20:35:56,Bangalore,3.15,approved
TXN002781,USR0023,IRCTC,Travel,6985.98,2024-04-05 20:41:31,Delhi,0.0,declined
TXN002782,USR0031,Myntra,Shopping,411.55,2024-04-05 20:56:20,Hyderabad,18.34,approved
TXN002783,USR0033,Samsung Plaza,Electronics,3119.81,2024-04-05 20:56:46,Jaipur,0.0,declined
TXN002784,USR0141,DMart,Groceries,316.23,2024-04-05 21:33:05,Pune,3.99,approved
TXN002785,USR0114,Hotstar,Entertainment,404.16,2024-04-05 22:14:46,Delhi,8.66,approved
TXN002786,USR0396,Essar Fuel,Fuel,78.7,2024-04-05 22:16:49,Chennai,0.52,approved
TXN002787,USR0237,BPCL,Fuel,99.56,2024-04-05 22:39:03,Pune,0.96,approved
TXN002788,USR0397,DMart,Groceries,195.32,2024-04-05 22:51:38,Pune,4.72,approved
TXN002789,USR0392,BigBasket,Groceries,225.49,2024-04-05 23:13:51,Bangalore,4.65,approved
TXN002790,USR0095,Nykaa,Shopping,760.92,2024-04-05 23:49:07,Chennai,24.26,approved
TXN002791,USR0167,Zepto,Groceries,116.63,2024-04-05 23:55:44,Pune,,approved
TXN002792,USR0140,Apollo Pharmacy,Healthcare,756.65,2024-04-06 00:16:54,Mumbai,,approved
TXN002793,USR0332,Indian Oil,Fuel,61.76,2024-04-06 00:33:50,Mumbai,0.54,approved
TXN002794,USR0033,Shell,Fuel,114.7,2024-04-06 01:44:57,Delhi,1.12,approved
TXN002795,USR0020,Apple Store,Electronics,1410.89,2024-04-06 02:38:48,Hyderabad,24.94,approved
TXN002796,USR0178,IRCTC,Travel,3026.05,2024-04-06 04:42:55,Delhi,77.41,approved
TXN002797,USR0374,PharmEasy,Healthcare,419.75,2024-04-06 04:51:23,Jaipur,10.0,approved
TXN002798,USR0301,Flipkart,Shopping,2187.02,2024-04-06 07:14:16,Pune,,approved
TXN002799,USR0320,Dream11,Entertainment,897.69,2024-04-06 07:33:43,Pune,18.44,approved
TXN002800,USR0358,Spencer's,Groceries,295.25,2024-04-06 11:27:39,Delhi,4.62,approved
TXN002801,USR0169,Barbeque Nation,Dining,165.46,2024-04-06 12:25:50,Kolkata,6.28,approved
TXN002802,USR0147,Tata Power,Utilities,397.55,2024-04-06 12:45:54,Kanpur,3.65,approved
TXN002803,USR0076,McDonald's,Dining,961.98,2024-04-06 13:44:15,Mumbai,40.68,approved
TXN002804,USR0137,DMart,Groceries,186.85,2024-04-06 15:18:15,Delhi,3.26,approved
TXN002805,USR0380,Haldiram's,Dining,555.73,2024-04-06 18:17:46,Mumbai,12.88,approved
TXN002806,USR0395,INOX,Entertainment,362.55,2024-04-06 18:23:34,Kolkata,13.79,approved
TXN002807,USR0180,Zepto,Groceries,395.95,2024-04-06 19:44:45,Pune,10.37,approved
TXN002808,USR0374,Swiggy,Dining,336.84,2024-04-06 19:53:33,Mumbai,78.3,approved
TXN002809,USR0306,Zomato,Dining,766.96,2024-04-06 19:57:46,Bangalore,30.06,approved
TXN002810,USR0216,Lenskart,Healthcare,2004.98,2024-04-06 20:32:38,Mumbai,59.34,approved
TXN002811,USR0355,Reliance Fresh,Groceries,32.51,2024-04-06 20:53:23,Kolkata,0.65,approved
TXN002812,USR0117,McDonald's,Dining,644.79,2024-04-06 21:12:20,Kanpur,6.73,approved
TXN002813,USR0197,Reliance Fresh,Groceries,43.46,2024-04-06 21:51:04,Kolkata,0.79,approved
TXN002814,USR0260,Indian Oil,Fuel,42.35,2024-04-06 22:27:28,Jaipur,,approved
TXN002815,USR0080,Vijay Sales,Electronics,9126.68,2024-04-07 00:01:34,Kolkata,128.41,approved
TXN002816,USR0224,Barbeque Nation,Dining,191.51,2024-04-07 01:23:47,Mumbai,8.6,approved
TXN002817,USR0133,Meesho,Shopping,961.56,2024-04-07 02:47:51,Hyderabad,0.0,declined
TXN002818,USR0134,Zepto,Groceries,188.57,2024-04-07 03:45:30,Jaipur,5.51,approved
TXN002819,USR0374,Essar Fuel,Fuel,110.8,2024-04-07 08:42:48,Mumbai,0.96,approved
TXN002820,USR0100,Lenskart,Healthcare,644.17,2024-04-07 09:38:22,Hyderabad,16.93,approved
TXN002821,USR0001,Reliance Fresh,Groceries,353.34,2024-04-07 10:12:04,Mumbai,10.34,approved
TXN002822,USR0010,Lenskart,Healthcare,1751.75,2024-04-07 10:20:25,Mumbai,326.43,approved
TXN002823,USR0221,Meesho,Shopping,1341.89,2024-04-07 11:09:27,Chennai,36.51,approved
TXN002824,USR0114,Apollo Pharmacy,Healthcare,456.07,2024-04-07 11:10:37,Jaipur,8.96,approved
TXN002825,USR0308,Myntra,Shopping,96.77,2024-04-07 11:15:42,Chennai,0.0,declined
TXN002826,USR0276,BPCL,Fuel,78.31,2024-04-07 11:22:02,Pune,0.6,approved
TXN002827,USR0238,HP Petrol Pump,Fuel,161.26,2024-04-07 12:58:30,Mumbai,1.32,approved
